city,system:index,building_count,std_dev_area,total_area,geometry,population_density,temperature_anomaly,greenness
Kuala-Lumpur,223,28159,352.5451237694955,5856220.47783529,"POLYGON ((101.94999999999996 2.6999999999999993, 101.99999999999997 2.6999999999999997, 101.99999999999997 2.7499999999999996, 101.94999999999996 2.7499999999999996, 101.94999999999996 2.6999999999999993))",3267.175070626395,-0.18401697,0.1931616
Kuala-Lumpur,224,5826,240.22445970444204,1029603.5250741102,"POLYGON ((101.94999999999996 2.7499999999999996, 101.99999999999997 2.7499999999999996, 101.99999999999997 2.7999999999999994, 101.94999999999996 2.7999999999999994, 101.94999999999996 2.7499999999999996))",623.9179397991726,-0.2311238,0.24398819
Kuala-Lumpur,225,227,361.8776397751739,44523.49269831543,"POLYGON ((101.94999999999996 2.7999999999999994, 101.99999999999997 2.7999999999999994, 101.99999999999997 2.8499999999999988, 101.94999999999996 2.8499999999999988, 101.94999999999996 2.7999999999999994))",29.859884875161303,-0.25064304,0.2507241
Kuala-Lumpur,226,445,91.32404562343795,54651.372239112854,"POLYGON ((101.94999999999996 2.8499999999999988, 101.99999999999997 2.8499999999999988, 101.99999999999997 2.8999999999999986, 101.94999999999996 2.8999999999999986, 101.94999999999996 2.8499999999999988))",36.16433123179844,-0.25064304,0.2507241
Kuala-Lumpur,227,60,55.72439671874047,4966.416319847107,"POLYGON ((101.94999999999996 2.8999999999999986, 101.99999999999997 2.8999999999999986, 101.99999999999997 2.9499999999999984, 101.94999999999996 2.9499999999999984, 101.94999999999996 2.8999999999999986))",21.93027424812317,-0.2544867,0.27408454
Kuala-Lumpur,232,69,62.08139331818916,7346.15731048584,"POLYGON ((101.94999999999996 3.1499999999999977, 101.99999999999997 3.149999999999998, 101.99999999999997 3.199999999999998, 101.94999999999996 3.199999999999998, 101.94999999999996 3.1499999999999977))",4.143604176385062,-0.3994791,0.23460741
Kuala-Lumpur,235,2,54.41534805297851,171.00069427490234,"POLYGON ((101.94999999999996 3.2999999999999976, 101.99999999999997 3.2999999999999976, 101.99999999999997 3.3499999999999983, 101.94999999999996 3.349999999999998, 101.94999999999996 3.2999999999999976))",8.68212114061628,-0.18177846,0.24768053
Kuala-Lumpur,236,12,39.0919277561724,941.8788013458252,"POLYGON ((101.94999999999996 3.349999999999998, 101.99999999999997 3.3499999999999983, 101.99999999999996 3.399999999999997, 101.94999999999996 3.3999999999999964, 101.94999999999996 3.349999999999998))",8.146452069282532,-0.18177846,0.24768053
Kuala-Lumpur,238,6,248.5857868722494,3537.768798828125,"POLYGON ((101.99999999999997 2.6, 102.04999999999997 2.6, 102.04999999999997 2.6500000000000004, 101.99999999999997 2.6500000000000004, 101.99999999999997 2.6))",255.60804748535156,-0.19244805,0.23409615
Kuala-Lumpur,239,83,410.1300046159942,37493.936908590695,"POLYGON ((101.99999999999997 2.6500000000000004, 102.04999999999997 2.6500000000000004, 102.04999999999997 2.6999999999999997, 101.99999999999997 2.6999999999999997, 101.99999999999997 2.6500000000000004))",3718.808003016881,-0.19244805,0.23409615
Kuala-Lumpur,240,68,781.5804870577866,29370.543495889284,"POLYGON ((101.99999999999997 2.6999999999999997, 102.04999999999997 2.6999999999999997, 102.04999999999997 2.7499999999999996, 101.99999999999997 2.7499999999999996, 101.99999999999997 2.6999999999999997))",2921.3480224609375,-0.18401697,0.1931616
Kuala-Lumpur,241,10,145.27041622253014,2934.4937324523926,"POLYGON ((101.99999999999997 2.7499999999999996, 102.04999999999997 2.7499999999999996, 102.04999999999997 2.7999999999999994, 101.99999999999997 2.7999999999999994, 101.99999999999997 2.7499999999999996))",336.16770117623463,-0.2311238,0.24398819
Kuala-Lumpur,242,2,98.52570724487305,415.20340728759766,"POLYGON ((101.99999999999997 2.7999999999999994, 102.04999999999997 2.7999999999999994, 102.04999999999997 2.8499999999999988, 101.99999999999997 2.8499999999999988, 101.99999999999997 2.7999999999999994))",24.59722137451172,-0.25064304,0.2507241
Lagos,2,1912,86.30372515702567,196866.0531220436,"POLYGON ((3.1 6.3999999999999995, 3.1500000000000004 6.3999999999999995, 3.15 6.449999999999999, 3.1000000000000005 6.449999999999999, 3.1 6.3999999999999995))",2078.19139898391,-0.2619273,0.26700124
Lagos,3,36573,130.85431171250465,4908099.35335131,"POLYGON ((3.1000000000000005 6.449999999999999, 3.15 6.449999999999999, 3.15 6.5, 3.1000000000000005 6.5, 3.1000000000000005 6.449999999999999))",6917.560690743582,-0.2843024,0.21858118
Lagos,4,12998,412.8560396213745,1762442.1297627108,"POLYGON ((3.1000000000000005 6.5, 3.15 6.5, 3.15 6.549999999999999, 3.1 6.549999999999999, 3.1000000000000005 6.5))",1525.9646679106213,-0.2843024,0.21858118
Lagos,5,2082,2071.3400977591136,1089435.0792554673,"POLYGON ((3.1 6.549999999999999, 3.15 6.549999999999999, 3.15 6.599999999999999, 3.1000000000000005 6.599999999999999, 3.1 6.549999999999999))",363.337768917992,-0.30720073,0.23403785
Lagos,6,6899,84.27958147986351,676718.3868495495,"POLYGON ((3.1000000000000005 6.599999999999999, 3.15 6.599999999999999, 3.1500000000000004 6.6499999999999995, 3.1 6.6499999999999995, 3.1000000000000005 6.599999999999999))",307.4160871959868,-0.31483644,0.22382522999999999
Lagos,7,36721,100.96367392301768,4089868.236570664,"POLYGON ((3.1 6.6499999999999995, 3.1500000000000004 6.6499999999999995, 3.15 6.6999999999999975, 3.1000000000000005 6.6999999999999975, 3.1 6.6499999999999995))",1086.6741805303664,-0.31667754,0.17917258
Lagos,8,13720,90.2636483780238,1305261.518672943,"POLYGON ((3.1000000000000005 6.6999999999999975, 3.15 6.6999999999999975, 3.15 6.749999999999999, 3.1 6.749999999999999, 3.1000000000000005 6.6999999999999975))",309.31038102649507,-0.33587307,0.19982526
Lagos,9,4741,85.09411785486999,435554.28979730606,"POLYGON ((3.1 6.749999999999999, 3.15 6.749999999999999, 3.15 6.799999999999998, 3.1 6.799999999999999, 3.1 6.749999999999999))",197.9115168253581,-0.33587307,0.19982526
Lagos,10,33,89.6775737495061,4146.702325820923,"POLYGON ((3.1 6.799999999999999, 3.15 6.799999999999998, 3.15 6.849999999999998, 3.1 6.849999999999998, 3.1 6.799999999999999))",292.7030029296875,-0.35933685,0.21850678
Lagos,13,1277,81.33158228410927,132370.82456302643,"POLYGON ((3.1500000000000004 6.3999999999999995, 3.1999999999999993 6.3999999999999995, 3.1999999999999993 6.449999999999998, 3.15 6.449999999999999, 3.1500000000000004 6.3999999999999995))",2178.1145097382214,-0.26752308,0.24639732
Lagos,14,52674,160.48373560655338,8219917.901401581,"POLYGON ((3.15 6.449999999999999, 3.1999999999999993 6.449999999999998, 3.1999999999999997 6.5, 3.15 6.5, 3.15 6.449999999999999))",11655.114058514033,-0.2843024,0.21858118
Lagos,15,18068,101.7482661138944,2201861.3169183554,"POLYGON ((3.15 6.5, 3.1999999999999997 6.5, 3.1999999999999997 6.549999999999999, 3.15 6.549999999999999, 3.15 6.5))",2552.948727977519,-0.2843024,0.21858118
Lagos,16,18215,77.86426568578291,1858260.6040701864,"POLYGON ((3.15 6.549999999999999, 3.1999999999999997 6.549999999999999, 3.1999999999999997 6.599999999999998, 3.15 6.599999999999999, 3.15 6.549999999999999))",1833.1769269047952,-0.30720073,0.23403785
Lagos,17,22787,86.34416653704521,2685678.164619446,"POLYGON ((3.15 6.599999999999999, 3.1999999999999997 6.599999999999998, 3.1999999999999997 6.649999999999999, 3.1500000000000004 6.6499999999999995, 3.15 6.599999999999999))",923.422583132374,-0.31483644,0.22382522999999999
Lagos,18,39814,431.53239631877193,5937965.169197142,"POLYGON ((3.1500000000000004 6.6499999999999995, 3.1999999999999997 6.649999999999999, 3.1999999999999997 6.6999999999999975, 3.15 6.6999999999999975, 3.1500000000000004 6.6499999999999995))",1811.0887040118785,-0.31759834,0.16988808
Lagos,19,38092,87.82054641072999,4247153.873336652,"POLYGON ((3.15 6.6999999999999975, 3.1999999999999997 6.6999999999999975, 3.1999999999999993 6.749999999999999, 3.15 6.749999999999999, 3.15 6.6999999999999975))",1230.2968413683832,-0.3365659,0.1855761
Lagos,20,24069,79.10836756639704,2549682.4724552673,"POLYGON ((3.15 6.749999999999999, 3.1999999999999993 6.749999999999999, 3.1999999999999997 6.799999999999998, 3.15 6.799999999999998, 3.15 6.749999999999999))",1056.7623421805245,-0.3365659,0.1855761
Lagos,21,125,88.30751901659521,16335.775734901428,"POLYGON ((3.15 6.799999999999998, 3.1999999999999997 6.799999999999998, 3.1999999999999997 6.849999999999998, 3.15 6.849999999999998, 3.15 6.799999999999998))",2387.26318359375,-0.36617336,0.20240167
Lagos,24,5897,535.9230761003195,928178.6263548807,"POLYGON ((3.1999999999999993 6.3999999999999995, 3.25 6.3999999999999995, 3.25 6.45, 3.1999999999999993 6.449999999999998, 3.1999999999999993 6.3999999999999995))",1859.8717305708903,-0.26080474,0.21468836
Lagos,25,17841,419.25827138311286,3506836.362103134,"POLYGON ((3.1999999999999993 6.449999999999998, 3.25 6.45, 3.25 6.5, 3.1999999999999997 6.5, 3.1999999999999993 6.449999999999998))",4330.384003308354,-0.26066706,0.19867834
Lagos,26,47074,106.50043396289108,6272471.059403707,"POLYGON ((3.1999999999999997 6.5, 3.25 6.5, 3.25 6.549999999999999, 3.1999999999999997 6.549999999999999, 3.1999999999999997 6.5))",7843.1976094148595,-0.26066706,0.19867834
Lagos,27,61832,98.67845274361598,7796468.979942434,"POLYGON ((3.1999999999999997 6.549999999999999, 3.25 6.549999999999999, 3.25 6.599999999999999, 3.1999999999999997 6.599999999999998, 3.1999999999999997 6.549999999999999))",8353.54202208227,-0.29392344,0.15309863
Lagos,28,59761,94.40535480909058,6685579.163874349,"POLYGON ((3.1999999999999997 6.599999999999998, 3.25 6.599999999999999, 3.25 6.6499999999999995, 3.1999999999999997 6.649999999999999, 3.1999999999999997 6.599999999999998))",5331.36068165059,-0.29389805,0.16742757
Lagos,29,58267,223.86016886972865,7726558.42770684,"POLYGON ((3.1999999999999997 6.649999999999999, 3.25 6.6499999999999995, 3.25 6.699999999999998, 3.1999999999999997 6.6999999999999975, 3.1999999999999997 6.649999999999999))",6428.045644331952,-0.31908244,0.11252269
Lagos,30,62409,254.30646741337887,8212276.157598091,"POLYGON ((3.1999999999999997 6.6999999999999975, 3.25 6.699999999999998, 3.2499999999999996 6.749999999999999, 3.1999999999999993 6.749999999999999, 3.1999999999999997 6.6999999999999975))",3848.5649164939414,-0.33793047,0.13763098000000001
Lagos,31,49455,100.35448749334952,5233407.250489056,"POLYGON ((3.1999999999999993 6.749999999999999, 3.2499999999999996 6.749999999999999, 3.25 6.799999999999999, 3.1999999999999997 6.799999999999998, 3.1999999999999993 6.749999999999999))",2875.395926339286,-0.33793047,0.13763098000000001
Lagos,32,129,91.96010157813944,18067.34571170807,"POLYGON ((3.1999999999999997 6.799999999999998, 3.25 6.799999999999999, 3.25 6.849999999999999, 3.1999999999999997 6.849999999999998, 3.1999999999999997 6.799999999999998))",2387.26318359375,-0.3831118,0.1797958
Lagos,35,17756,195.88225164019136,2834156.034128405,"POLYGON ((3.25 6.3999999999999995, 3.2999999999999994 6.3999999999999995, 3.3 6.449999999999999, 3.25 6.45, 3.25 6.3999999999999995))",2556.9398174675143,-0.26930273,0.18861032
Lagos,36,33328,263.94609991327866,5608981.429231255,"POLYGON ((3.25 6.45, 3.3 6.449999999999999, 3.2999999999999994 6.5, 3.25 6.5, 3.25 6.45))",4402.957432338169,-0.27496237,0.14594242
Lagos,37,64506,158.44810013780017,9584369.645152155,"POLYGON ((3.25 6.5, 3.2999999999999994 6.5, 3.2999999999999994 6.549999999999999, 3.25 6.549999999999999, 3.25 6.5))",13028.904027822064,-0.27496237,0.14594242
Lagos,38,69287,181.1267606882412,10536005.423989229,"POLYGON ((3.25 6.549999999999999, 3.2999999999999994 6.549999999999999, 3.2999999999999994 6.599999999999999, 3.25 6.599999999999999, 3.25 6.549999999999999))",19952.652423469382,-0.3141682,0.10747661
Lagos,39,76077,117.5970854718286,10333307.641339654,"POLYGON ((3.25 6.599999999999999, 3.2999999999999994 6.599999999999999, 3.299999999999999 6.6499999999999995, 3.25 6.6499999999999995, 3.25 6.599999999999999))",22715.590142697703,-0.32724106,0.09842235
Lagos,40,77232,143.05284567584428,10620959.50960043,"POLYGON ((3.25 6.6499999999999995, 3.299999999999999 6.6499999999999995, 3.2999999999999994 6.699999999999998, 3.25 6.699999999999998, 3.25 6.6499999999999995))",19580.673648756376,-0.34031707,0.090810835
Lagos,41,73695,142.80306454382358,8731234.937274404,"POLYGON ((3.25 6.699999999999998, 3.2999999999999994 6.699999999999998, 3.2999999999999994 6.75, 3.2499999999999996 6.749999999999999, 3.25 6.699999999999998))",5141.109609175702,-0.36878473,0.141308
Lagos,42,40034,86.07266294828901,4216365.445761904,"POLYGON ((3.2499999999999996 6.749999999999999, 3.2999999999999994 6.75, 3.2999999999999994 6.799999999999999, 3.25 6.799999999999999, 3.2499999999999996 6.749999999999999))",2733.828683035714,-0.3610682,0.1334933
Lagos,43,89,103.20352950964975,11707.71863937378,"POLYGON ((3.25 6.799999999999999, 3.2999999999999994 6.799999999999999, 3.2999999999999994 6.849999999999999, 3.25 6.849999999999999, 3.25 6.799999999999999))",2733.828683035714,-0.38968852,0.20011795
Lagos,46,12672,424.42737791152297,2780799.484335649,"POLYGON ((3.2999999999999994 6.3999999999999995, 3.3499999999999996 6.4, 3.3499999999999996 6.449999999999999, 3.3 6.449999999999999, 3.2999999999999994 6.3999999999999995))",9089.485511001276,-0.22450401,0.09013363
Lagos,47,45932,415.6938268121776,10668587.600596536,"POLYGON ((3.3 6.449999999999999, 3.3499999999999996 6.449999999999999, 3.349999999999999 6.5, 3.2999999999999994 6.5, 3.3 6.449999999999999))",37043.80211654975,-0.26728383,0.083621874
Lagos,48,54782,440.9286370038925,11594239.384884791,"POLYGON ((3.2999999999999994 6.5, 3.349999999999999 6.5, 3.3499999999999996 6.549999999999999, 3.2999999999999994 6.549999999999999, 3.2999999999999994 6.5))",30627.948860012755,-0.26728383,0.083621874
Lagos,49,34751,300.1686518511899,6629675.298150582,"POLYGON ((3.2999999999999994 6.549999999999999, 3.3499999999999996 6.549999999999999, 3.3499999999999996 6.599999999999999, 3.2999999999999994 6.599999999999999, 3.2999999999999994 6.549999999999999))",26323.381796077807,-0.31635755,0.092974484
Lagos,50,62146,417.90412210748894,12204100.934122056,"POLYGON ((3.2999999999999994 6.599999999999999, 3.3499999999999996 6.599999999999999, 3.3499999999999996 6.6499999999999995, 3.299999999999999 6.6499999999999995, 3.2999999999999994 6.599999999999999))",20822.055185746172,-0.33272055,0.09354892
Lagos,51,65657,129.6710951670395,9798420.72162919,"POLYGON ((3.299999999999999 6.6499999999999995, 3.3499999999999996 6.6499999999999995, 3.3499999999999996 6.6999999999999975, 3.2999999999999994 6.699999999999998, 3.299999999999999 6.6499999999999995))",13408.070442044003,-0.36173874,0.109253466
Lagos,52,59081,86.94218794926499,6929011.6315591335,"POLYGON ((3.2999999999999994 6.699999999999998, 3.3499999999999996 6.6999999999999975, 3.349999999999999 6.749999999999999, 3.2999999999999994 6.75, 3.2999999999999994 6.699999999999998))",3007.15738475566,-0.38271374,0.16440426
Lagos,53,8768,75.08659941066864,886639.3956155777,"POLYGON ((3.2999999999999994 6.75, 3.349999999999999 6.749999999999999, 3.349999999999999 6.799999999999999, 3.2999999999999994 6.799999999999999, 3.2999999999999994 6.75))",1085.9673331124443,-0.38271374,0.16440426
Lagos,54,12,58.05761631005923,1102.6674118041992,"POLYGON ((3.2999999999999994 6.799999999999999, 3.349999999999999 6.799999999999999, 3.3499999999999996 6.849999999999999, 3.2999999999999994 6.849999999999999, 3.2999999999999994 6.799999999999999))",1085.9673331124443,-0.40138137,0.2156006
Lagos,57,11133,454.94021600328347,1910852.5791110145,"POLYGON ((3.3499999999999996 6.4, 3.399999999999999 6.399999999999999, 3.3999999999999986 6.449999999999998, 3.3499999999999996 6.449999999999999, 3.3499999999999996 6.4))",4177.028905990276,-0.22450401,0.09013363
Lagos,58,36506,363.733034133647,6553549.337689405,"POLYGON ((3.3499999999999996 6.449999999999999, 3.3999999999999986 6.449999999999998, 3.399999999999999 6.5, 3.349999999999999 6.5, 3.3499999999999996 6.449999999999999))",15323.865230116731,-0.26728383,0.083621874
Lagos,59,60150,250.50992045965685,11152474.77657291,"POLYGON ((3.349999999999999 6.5, 3.399999999999999 6.5, 3.399999999999999 6.549999999999999, 3.3499999999999996 6.549999999999999, 3.349999999999999 6.5))",26946.79783121745,-0.26728383,0.083621874
Lagos,60,45704,336.50014159461296,8979470.879684284,"POLYGON ((3.3499999999999996 6.549999999999999, 3.399999999999999 6.549999999999999, 3.399999999999999 6.599999999999998, 3.3499999999999996 6.599999999999999, 3.3499999999999996 6.549999999999999))",27335.718969228317,-0.31635755,0.092974484
Lagos,61,51011,316.20235180744135,9270100.87944964,"POLYGON ((3.3499999999999996 6.599999999999999, 3.399999999999999 6.599999999999998, 3.3999999999999986 6.649999999999999, 3.3499999999999996 6.6499999999999995, 3.3499999999999996 6.599999999999999))",11966.73684131856,-0.33272055,0.09354892
Lagos,62,36438,129.45516917798923,5228727.559073598,"POLYGON ((3.3499999999999996 6.6499999999999995, 3.3999999999999986 6.649999999999999, 3.399999999999999 6.6999999999999975, 3.3499999999999996 6.6999999999999975, 3.3499999999999996 6.6499999999999995))",4051.65043982681,-0.36173874,0.109253466
Lagos,63,18457,92.38353839834136,2399148.2815818787,"POLYGON ((3.3499999999999996 6.6999999999999975, 3.399999999999999 6.6999999999999975, 3.399999999999999 6.749999999999999, 3.349999999999999 6.749999999999999, 3.3499999999999996 6.6999999999999975))",1022.6913495744976,-0.38271374,0.16440426
Lagos,64,3107,78.80967229198298,356138.757938385,"POLYGON ((3.349999999999999 6.749999999999999, 3.399999999999999 6.749999999999999, 3.399999999999999 6.799999999999999, 3.349999999999999 6.799999999999999, 3.349999999999999 6.749999999999999))",403.49725559779574,-0.38271374,0.16440426
Lagos,65,1,0,266.67279052734375,"POLYGON ((3.349999999999999 6.799999999999999, 3.399999999999999 6.799999999999999, 3.399999999999999 6.849999999999998, 3.3499999999999996 6.849999999999999, 3.349999999999999 6.799999999999999))",403.49725559779574,-0.3940034,0.20790261
Lagos,68,14537,297.7256370722602,3351134.0342552345,"POLYGON ((3.399999999999999 6.399999999999999, 3.449999999999999 6.3999999999999995, 3.449999999999999 6.449999999999999, 3.3999999999999986 6.449999999999998, 3.399999999999999 6.399999999999999))",5389.837636021205,-0.2154278,0.08412231
Lagos,69,8777,237.34635329810223,1770710.2020979312,"POLYGON ((3.3999999999999986 6.449999999999998, 3.449999999999999 6.449999999999999, 3.449999999999999 6.499999999999999, 3.399999999999999 6.5, 3.3999999999999986 6.449999999999998))",6058.740281846788,-0.25246024,0.06609372
Lagos,70,3336,131.289809172,462716.51506028144,"POLYGON ((3.399999999999999 6.5, 3.449999999999999 6.499999999999999, 3.449999999999999 6.549999999999999, 3.399999999999999 6.549999999999999, 3.399999999999999 6.5))",7083.4296875,-0.25246024,0.06609372
Lagos,71,10077,116.0477315117455,1442472.900790685,"POLYGON ((3.399999999999999 6.549999999999999, 3.449999999999999 6.549999999999999, 3.449999999999999 6.599999999999997, 3.399999999999999 6.599999999999998, 3.399999999999999 6.549999999999999))",4843.556617221317,-0.3084107,0.12148836
Lagos,72,11895,165.44387326050122,1894929.8248296364,"POLYGON ((3.399999999999999 6.599999999999998, 3.449999999999999 6.599999999999997, 3.449999999999999 6.649999999999999, 3.3999999999999986 6.649999999999999, 3.399999999999999 6.599999999999998))",4251.505383549905,-0.32706687,0.13787283
Lagos,73,10319,401.8436670211591,1812535.9445758844,"POLYGON ((3.3999999999999986 6.649999999999999, 3.449999999999999 6.649999999999999, 3.4499999999999984 6.699999999999997, 3.399999999999999 6.6999999999999975, 3.3999999999999986 6.649999999999999))",1450.1568136409835,-0.37252834,0.16638324
Lagos,74,27847,548.8147471284802,4248085.856693367,"POLYGON ((3.399999999999999 6.6999999999999975, 3.4499999999999984 6.699999999999997, 3.449999999999999 6.749999999999999, 3.399999999999999 6.749999999999999, 3.399999999999999 6.6999999999999975))",866.30820231535,-0.3966428,0.16447373
Lagos,75,33521,266.18784650519024,4936232.043789653,"POLYGON ((3.399999999999999 6.749999999999999, 3.449999999999999 6.749999999999999, 3.449999999999999 6.799999999999998, 3.399999999999999 6.799999999999999, 3.399999999999999 6.749999999999999))",696.861572265625,-0.3966428,0.16447373
Lagos,76,143,108.38584324663178,25225.478569984436,"POLYGON ((3.399999999999999 6.799999999999999, 3.449999999999999 6.799999999999998, 3.449999999999999 6.849999999999997, 3.399999999999999 6.849999999999998, 3.399999999999999 6.799999999999999))",256.6514587402344,-0.40979528,0.18017705
Lagos,79,18398,327.05990222797845,4027933.146299019,"POLYGON ((3.449999999999999 6.3999999999999995, 3.499999999999999 6.4, 3.499999999999999 6.45, 3.449999999999999 6.449999999999999, 3.449999999999999 6.3999999999999995))",3751.217452130999,-0.21539363,0.071634844
Lagos,80,4373,207.07719240552072,908661.6028851058,"POLYGON ((3.449999999999999 6.449999999999999, 3.499999999999999 6.45, 3.4999999999999987 6.5, 3.449999999999999 6.499999999999999, 3.449999999999999 6.449999999999999))",1920.0214755718523,-0.2524199,0.04000361
Lagos,81,2075,90.77081899555326,237000.82463407516,"POLYGON ((3.449999999999999 6.499999999999999, 3.4999999999999987 6.5, 3.4999999999999987 6.549999999999999, 3.449999999999999 6.549999999999999, 3.449999999999999 6.499999999999999))",1675.548116048177,-0.2524199,0.04000361
Lagos,82,13239,313.4910028284121,2022423.7399485295,"POLYGON ((3.449999999999999 6.549999999999999, 3.4999999999999987 6.549999999999999, 3.4999999999999987 6.599999999999999, 3.449999999999999 6.599999999999997, 3.449999999999999 6.549999999999999))",2201.739228566488,-0.31523022,0.14558615
Lagos,83,29753,161.7640776369497,4436473.593232542,"POLYGON ((3.449999999999999 6.599999999999997, 3.4999999999999987 6.599999999999999, 3.499999999999999 6.6499999999999995, 3.449999999999999 6.649999999999999, 3.449999999999999 6.599999999999997))",3652.114187435228,-0.32779396,0.17286435
Lagos,84,45044,93.2059504341518,5969473.053789478,"POLYGON ((3.449999999999999 6.649999999999999, 3.499999999999999 6.6499999999999995, 3.4999999999999987 6.6999999999999975, 3.4499999999999984 6.699999999999997, 3.449999999999999 6.649999999999999))",2214.1821500817123,-0.38460433,0.18500742
Lagos,85,18179,75.09173456999427,1919086.0253121853,"POLYGON ((3.4499999999999984 6.699999999999997, 3.4999999999999987 6.6999999999999975, 3.499999999999999 6.75, 3.449999999999999 6.749999999999999, 3.4499999999999984 6.699999999999997))",598.8209100840043,-0.4125052,0.16093932
Lagos,86,5942,896.9204591645754,1156951.6866898576,"POLYGON ((3.449999999999999 6.749999999999999, 3.499999999999999 6.75, 3.499999999999999 6.799999999999999, 3.449999999999999 6.799999999999998, 3.449999999999999 6.749999999999999))",312.291268484933,-0.4125052,0.16093932
Lagos,87,12,414.2820765120653,5722.798575854492,"POLYGON ((3.449999999999999 6.799999999999998, 3.499999999999999 6.799999999999999, 3.4999999999999987 6.849999999999999, 3.449999999999999 6.849999999999997, 3.449999999999999 6.799999999999998))",256.6514587402344,-0.42347348,0.172631
Lagos,90,20491,203.55755319304873,3753290.9441124266,"POLYGON ((3.499999999999999 6.4, 3.5499999999999985 6.3999999999999995, 3.549999999999998 6.449999999999998, 3.499999999999999 6.45, 3.499999999999999 6.4))",2511.5209045410156,-0.20776065,0.07786601
Lagos,91,7561,168.38472307465253,1520639.717281128,"POLYGON ((3.499999999999999 6.45, 3.549999999999998 6.449999999999998, 3.5499999999999985 6.5, 3.4999999999999987 6.5, 3.499999999999999 6.45))",834.0108620779855,-0.20779574,0.0648513
Lagos,92,10681,93.12857279097705,1280220.6235055486,"POLYGON ((3.4999999999999987 6.5, 3.5499999999999985 6.5, 3.5499999999999985 6.549999999999999, 3.4999999999999987 6.549999999999999, 3.4999999999999987 6.5))",1777.4642985026042,-0.20779574,0.0648513
Lagos,93,45707,110.94629186082044,6285507.398317708,"POLYGON ((3.4999999999999987 6.549999999999999, 3.5499999999999985 6.549999999999999, 3.5499999999999985 6.599999999999998, 3.4999999999999987 6.599999999999999, 3.4999999999999987 6.549999999999999))",3275.9241376604355,-0.31160414,0.13958035
Lagos,94,41759,153.04028002191288,6496805.684697171,"POLYGON ((3.4999999999999987 6.599999999999999, 3.5499999999999985 6.599999999999998, 3.549999999999999 6.6499999999999995, 3.499999999999999 6.6499999999999995, 3.4999999999999987 6.599999999999999))",4640.799883161272,-0.31205645,0.17125484
Lagos,95,46261,397.9326622508619,6770771.161738654,"POLYGON ((3.499999999999999 6.6499999999999995, 3.549999999999999 6.6499999999999995, 3.549999999999998 6.6999999999999975, 3.4999999999999987 6.6999999999999975, 3.499999999999999 6.6499999999999995))",3087.3216552734375,-0.39203453,0.15471695
Lagos,96,41210,249.59954482225783,4905912.071261684,"POLYGON ((3.4999999999999987 6.6999999999999975, 3.549999999999998 6.6999999999999975, 3.549999999999999 6.75, 3.499999999999999 6.75, 3.4999999999999987 6.6999999999999975))",1361.9225801740374,-0.42432418,0.1698513
Lagos,97,15348,100.83180098366948,1815362.6498546917,"POLYGON ((3.499999999999999 6.75, 3.549999999999999 6.75, 3.5499999999999985 6.799999999999998, 3.499999999999999 6.799999999999999, 3.499999999999999 6.75))",696.672607421875,-0.42432418,0.1698513
Lagos,98,12,72.17502396244574,1595.003387451172,"POLYGON ((3.499999999999999 6.799999999999999, 3.5499999999999985 6.799999999999998, 3.5499999999999985 6.849999999999998, 3.4999999999999987 6.849999999999999, 3.499999999999999 6.799999999999999))",1228.35693359375,-0.43339473,0.1922575
Lagos,101,10941,169.65538371181415,1749409.6226345787,"POLYGON ((3.5499999999999985 6.3999999999999995, 3.5999999999999988 6.4, 3.5999999999999988 6.449999999999999, 3.549999999999998 6.449999999999998, 3.5499999999999985 6.3999999999999995))",2083.40966796875,-0.20770349,0.14860931
Lagos,102,23542,194.32781322410344,4269214.728649597,"POLYGON ((3.549999999999998 6.449999999999998, 3.5999999999999988 6.449999999999999, 3.5999999999999988 6.5, 3.5499999999999985 6.5, 3.549999999999998 6.449999999999998))",2083.40966796875,-0.20773861,0.100896925
Lagos,103,7998,154.56532177293116,1146053.0243802655,"POLYGON ((3.5499999999999985 6.5, 3.5999999999999988 6.5, 3.5999999999999988 6.549999999999999, 3.5499999999999985 6.549999999999999, 3.5499999999999985 6.5))",1950.920837402344,-0.20773861,0.100896925
Lagos,104,28703,109.54951267385772,3666070.9564111326,"POLYGON ((3.5499999999999985 6.549999999999999, 3.5999999999999988 6.549999999999999, 3.599999999999998 6.599999999999998, 3.5499999999999985 6.599999999999998, 3.5499999999999985 6.549999999999999))",3668.977852957589,-0.2736603,0.16410688
Lagos,105,36478,125.50704839989966,4913705.9663863,"POLYGON ((3.5499999999999985 6.599999999999998, 3.599999999999998 6.599999999999998, 3.5999999999999988 6.6499999999999995, 3.549999999999999 6.6499999999999995, 3.5499999999999985 6.599999999999998))",3702.485595703125,-0.29560184,0.2019959
Lagos,106,33099,89.17261362658323,3767266.804194097,"POLYGON ((3.549999999999999 6.6499999999999995, 3.5999999999999988 6.6499999999999995, 3.599999999999998 6.6999999999999975, 3.549999999999998 6.6999999999999975, 3.549999999999999 6.6499999999999995))",1393.2762451171875,-0.3781259,0.20025207
Lagos,107,12372,70.46033801102833,1045662.154651165,"POLYGON ((3.549999999999998 6.6999999999999975, 3.599999999999998 6.6999999999999975, 3.5999999999999988 6.75, 3.549999999999999 6.75, 3.549999999999998 6.6999999999999975))",1393.2762451171875,-0.41219628,0.21367405
